Command,Type,SeqNum,Preamble,TrackStatus,TimeDate,ElapsedTime,LapsToGo,TimeToGo
H,New,32346,R.I,Green,5/26/2019 2:33:35 PM,01:44:41.7646000,64,00:00:00
H,New,32347,R.I,Green,5/26/2019 2:33:36 PM,01:44:42.7486000,64,00:00:00
H,New,32348,R.I,Green,5/26/2019 2:33:37 PM,01:44:43.7336000,64,00:00:00
H,New,32349,R.I,Green,5/26/2019 2:33:38 PM,01:44:44.7176000,64,00:00:00
H,New,32350,R.I,Green,5/26/2019 2:33:39 PM,01:44:45.7016000,64,00:00:00
H,New,32351,R.I,Green,5/26/2019 2:33:40 PM,01:44:46.6866000,64,00:00:00
H,New,32352,R.I,Green,5/26/2019 2:33:41 PM,01:44:47.6706000,64,00:00:00
H,New,32353,R.I,Green,5/26/2019 2:33:42 PM,01:44:48.6546000,64,00:00:00
H,New,32354,R.I,Green,5/26/2019 2:33:43 PM,01:44:49.6396000,64,00:00:00
H,New,32355,R.I,Green,5/26/2019 2:33:44 PM,01:44:50.6236000,64,00:00:00
H,New,32356,R.I,Green,5/26/2019 2:33:45 PM,01:44:51.6086000,64,00:00:00
H,New,32357,R.I,Green,5/26/2019 2:33:46 PM,01:44:52.5926000,64,00:00:00
H,New,32358,R.I,Green,5/26/2019 2:33:47 PM,01:44:53.5926000,64,00:00:00
H,New,32359,R.I,Green,5/26/2019 2:33:48 PM,01:44:54.5616000,64,00:00:00
H,New,32360,R.I,Green,5/26/2019 2:33:49 PM,01:44:55.5456000,64,00:00:00
H,New,32361,R.I,Green,5/26/2019 2:33:50 PM,01:44:56.5296000,64,00:00:00
H,New,32362,R.I,Green,5/26/2019 2:33:51 PM,01:44:57.5146000,64,00:00:00
H,New,32363,R.I,Green,5/26/2019 2:33:52 PM,01:44:58.4986000,64,00:00:00
H,New,32364,R.I,Green,5/26/2019 2:33:53 PM,01:44:59.4836000,64,00:00:00
H,New,32365,R.I,Green,5/26/2019 2:33:54 PM,01:45:00.7956000,64,00:00:00
H,New,32366,R.I,Green,5/26/2019 2:33:55 PM,01:45:01.7796000,64,00:00:00
H,New,32367,R.I,Green,5/26/2019 2:33:56 PM,01:45:02.7646000,64,00:00:00
H,New,32368,R.I,Green,5/26/2019 2:33:57 PM,01:45:03.7486000,64,00:00:00
H,New,32369,R.I,Green,5/26/2019 2:33:58 PM,01:45:04.7336000,64,00:00:00
H,New,32370,R.I,Green,5/26/2019 2:33:59 PM,01:45:05.7176000,64,00:00:00
H,New,32371,R.I,Green,5/26/2019 2:34:00 PM,01:45:06.7016000,64,00:00:00
H,New,32372,R.I,Green,5/26/2019 2:34:01 PM,01:45:07.6866000,64,00:00:00
H,New,32373,R.I,Green,5/26/2019 2:34:02 PM,01:45:08.6706000,64,00:00:00
H,New,32374,R.I,Green,5/26/2019 2:34:03 PM,01:45:09.6546000,64,00:00:00
H,New,32375,R.I,Green,5/26/2019 2:34:04 PM,01:45:10.6396000,64,00:00:00
H,New,32376,R.I,Green,5/26/2019 2:34:05 PM,01:45:11.6236000,64,00:00:00
H,New,32377,R.I,Green,5/26/2019 2:34:06 PM,01:45:12.6086000,64,00:00:00
H,New,32378,R.I,Green,5/26/2019 2:34:07 PM,01:45:13.5926000,64,00:00:00
H,New,32379,R.I,Green,5/26/2019 2:34:08 PM,01:45:14.5766000,64,00:00:00
H,New,32380,R.I,Green,5/26/2019 2:34:09 PM,01:45:15.5616000,64,00:00:00
H,New,32381,R.I,Green,5/26/2019 2:34:10 PM,01:45:16.5456000,64,00:00:00
H,New,32382,R.I,Green,5/26/2019 2:34:11 PM,01:45:17.5296000,64,00:00:00
H,New,32383,R.I,Green,5/26/2019 2:34:12 PM,01:45:18.5146000,63,00:00:00
H,New,32384,R.I,Green,5/26/2019 2:34:13 PM,01:45:19.4986000,63,00:00:00
H,New,32385,R.I,Green,5/26/2019 2:34:14 PM,01:45:20.4836000,63,00:00:00
H,New,32386,R.I,Green,5/26/2019 2:34:15 PM,01:45:21.4836000,63,00:00:00
H,New,32387,R.I,Green,5/26/2019 2:34:16 PM,01:45:22.7796000,63,00:00:00
H,New,32388,R.I,Green,5/26/2019 2:34:17 PM,01:45:23.7646000,63,00:00:00
H,New,32389,R.I,Green,5/26/2019 2:34:18 PM,01:45:24.7486000,63,00:00:00
H,New,32390,R.I,Green,5/26/2019 2:34:19 PM,01:45:25.7336000,63,00:00:00
H,New,32391,R.I,Green,5/26/2019 2:34:20 PM,01:45:26.7176000,63,00:00:00
H,New,32392,R.I,Green,5/26/2019 2:34:21 PM,01:45:27.7154000,63,00:00:00
H,New,32393,R.I,Green,5/26/2019 2:34:22 PM,01:45:28.7004000,63,00:00:00
H,New,32394,R.I,Green,5/26/2019 2:34:23 PM,01:45:29.6844000,63,00:00:00
H,New,32395,R.I,Green,5/26/2019 2:34:24 PM,01:45:30.6684000,63,00:00:00
H,New,32396,R.I,Green,5/26/2019 2:34:25 PM,01:45:31.6534000,63,00:00:00
H,New,32397,R.I,Green,5/26/2019 2:34:26 PM,01:45:32.6374000,63,00:00:00
H,New,32398,R.I,Green,5/26/2019 2:34:27 PM,01:45:33.6224000,63,00:00:00
H,New,32399,R.I,Green,5/26/2019 2:34:28 PM,01:45:34.6064000,63,00:00:00
H,New,32400,R.I,Green,5/26/2019 2:34:29 PM,01:45:35.5904000,63,00:00:00
H,New,32401,R.I,Green,5/26/2019 2:34:30 PM,01:45:36.5754000,63,00:00:00
H,New,32402,R.I,Green,5/26/2019 2:34:31 PM,01:45:37.5594000,63,00:00:00
H,New,32403,R.I,Green,5/26/2019 2:34:32 PM,01:45:38.5434000,63,00:00:00
H,New,32404,R.I,Green,5/26/2019 2:34:33 PM,01:45:39.5284000,63,00:00:00
H,New,32405,R.I,Green,5/26/2019 2:34:34 PM,01:45:40.5124000,63,00:00:00
H,New,32406,R.I,Yellow,5/26/2019 2:34:35 PM,01:45:41.4974000,63,00:00:00
H,New,32407,R.I,Yellow,5/26/2019 2:34:36 PM,01:45:42.4814000,63,00:00:00
H,New,32408,R.I,Yellow,5/26/2019 2:34:37 PM,01:45:43.7934000,63,00:00:00
H,New,32409,R.I,Yellow,5/26/2019 2:34:38 PM,01:45:44.7784000,63,00:00:00
H,New,32410,R.I,Yellow,5/26/2019 2:34:39 PM,01:45:45.7624000,63,00:00:00
H,New,32411,R.I,Yellow,5/26/2019 2:34:40 PM,01:45:46.7474000,63,00:00:00
H,New,32412,R.I,Yellow,5/26/2019 2:34:41 PM,01:45:47.7314000,63,00:00:00
H,New,32413,R.I,Yellow,5/26/2019 2:34:42 PM,01:45:48.7154000,63,00:00:00
H,New,32414,R.I,Yellow,5/26/2019 2:34:43 PM,01:45:49.7004000,63,00:00:00
H,New,32415,R.I,Yellow,5/26/2019 2:34:44 PM,01:45:50.6844000,63,00:00:00
H,New,32416,R.I,Yellow,5/26/2019 2:34:45 PM,01:45:51.6684000,63,00:00:00
H,New,32417,R.I,Yellow,5/26/2019 2:34:46 PM,01:45:52.6534000,63,00:00:00
H,New,32418,R.I,Yellow,5/26/2019 2:34:47 PM,01:45:53.6374000,63,00:00:00
H,New,32419,R.I,Yellow,5/26/2019 2:34:48 PM,01:45:54.6224000,63,00:00:00
H,New,32420,R.I,Yellow,5/26/2019 2:34:49 PM,01:45:55.6064000,63,00:00:00
H,New,32421,R.I,Yellow,5/26/2019 2:34:50 PM,01:45:56.5904000,63,00:00:00
H,New,32422,R.I,Yellow,5/26/2019 2:34:51 PM,01:45:57.5754000,63,00:00:00
H,New,32423,R.I,Yellow,5/26/2019 2:34:52 PM,01:45:58.5594000,63,00:00:00
H,New,32424,R.I,Yellow,5/26/2019 2:34:53 PM,01:45:59.5434000,63,00:00:00
H,New,32425,R.I,Yellow,5/26/2019 2:34:54 PM,01:46:00.5284000,63,00:00:00
H,New,32426,R.I,Yellow,5/26/2019 2:34:55 PM,01:46:01.5124000,63,00:00:00
H,New,32427,R.I,Yellow,5/26/2019 2:34:56 PM,01:46:02.4974000,63,00:00:00
H,New,32428,R.I,Yellow,5/26/2019 2:34:57 PM,01:46:03.4814000,63,00:00:00
H,New,32429,R.I,Yellow,5/26/2019 2:34:58 PM,01:46:04.7934000,63,00:00:00
H,New,32430,R.I,Yellow,5/26/2019 2:34:59 PM,01:46:05.7784000,62,00:00:00
H,New,32431,R.I,Yellow,5/26/2019 2:35:00 PM,01:46:06.7624000,62,00:00:00
H,New,32432,R.I,Yellow,5/26/2019 2:35:01 PM,01:46:07.7474000,62,00:00:00
H,New,32433,R.I,Yellow,5/26/2019 2:35:02 PM,01:46:08.7314000,62,00:00:00
H,New,32434,R.I,Yellow,5/26/2019 2:35:03 PM,01:46:09.7154000,62,00:00:00
H,New,32435,R.I,Yellow,5/26/2019 2:35:04 PM,01:46:10.7004000,62,00:00:00
H,New,32436,R.I,Yellow,5/26/2019 2:35:05 PM,01:46:11.6844000,62,00:00:00
H,New,32437,R.I,Yellow,5/26/2019 2:35:06 PM,01:46:12.6684000,62,00:00:00
H,New,32438,R.I,Yellow,5/26/2019 2:35:07 PM,01:46:13.6534000,62,00:00:00
H,New,32439,R.I,Yellow,5/26/2019 2:35:08 PM,01:46:14.6374000,62,00:00:00
H,New,32440,R.I,Yellow,5/26/2019 2:35:09 PM,01:46:15.6224000,62,00:00:00
H,New,32441,R.I,Yellow,5/26/2019 2:35:10 PM,01:46:16.6064000,62,00:00:00
H,New,32442,R.I,Yellow,5/26/2019 2:35:11 PM,01:46:17.5904000,62,00:00:00
H,New,32443,R.I,Yellow,5/26/2019 2:35:12 PM,01:46:18.5754000,62,00:00:00
H,New,32444,R.I,Yellow,5/26/2019 2:35:13 PM,01:46:19.5594000,62,00:00:00
H,New,32445,R.I,Yellow,5/26/2019 2:35:14 PM,01:46:20.5434000,62,00:00:00
H,New,32446,R.I,Yellow,5/26/2019 2:35:15 PM,01:46:21.5284000,62,00:00:00
H,New,32447,R.I,Yellow,5/26/2019 2:35:16 PM,01:46:22.5124000,62,00:00:00
H,New,32448,R.I,Yellow,5/26/2019 2:35:17 PM,01:46:23.4974000,62,00:00:00
H,New,32449,R.I,Yellow,5/26/2019 2:35:18 PM,01:46:24.4814000,62,00:00:00
H,New,32450,R.I,Yellow,5/26/2019 2:35:19 PM,01:46:25.7934000,62,00:00:00
H,New,32451,R.I,Yellow,5/26/2019 2:35:20 PM,01:46:26.7784000,62,00:00:00
H,New,32452,R.I,Yellow,5/26/2019 2:35:21 PM,01:46:27.7624000,62,00:00:00
H,New,32453,R.I,Yellow,5/26/2019 2:35:22 PM,01:46:28.7474000,62,00:00:00
H,New,32454,R.I,Yellow,5/26/2019 2:35:23 PM,01:46:29.7314000,62,00:00:00
H,New,32455,R.I,Yellow,5/26/2019 2:35:24 PM,01:46:30.7154000,62,00:00:00
H,New,32456,R.I,Yellow,5/26/2019 2:35:25 PM,01:46:31.7004000,62,00:00:00
H,New,32457,R.I,Yellow,5/26/2019 2:35:26 PM,01:46:32.6844000,62,00:00:00
H,New,32458,R.I,Yellow,5/26/2019 2:35:27 PM,01:46:33.6736000,62,00:00:00
H,New,32459,R.I,Yellow,5/26/2019 2:35:28 PM,01:46:34.6586000,62,00:00:00
H,New,32460,R.I,Yellow,5/26/2019 2:35:29 PM,01:46:35.6426000,62,00:00:00
H,New,32461,R.I,Yellow,5/26/2019 2:35:30 PM,01:46:36.6276000,62,00:00:00
H,New,32462,R.I,Yellow,5/26/2019 2:35:31 PM,01:46:37.6116000,62,00:00:00
H,New,32463,R.I,Yellow,5/26/2019 2:35:32 PM,01:46:38.5956000,62,00:00:00
H,New,32464,R.I,Yellow,5/26/2019 2:35:33 PM,01:46:39.5806000,62,00:00:00
H,New,32465,R.I,Yellow,5/26/2019 2:35:34 PM,01:46:40.5646000,62,00:00:00
H,New,32466,R.I,Yellow,5/26/2019 2:35:35 PM,01:46:41.5486000,62,00:00:00
H,New,32467,R.I,Yellow,5/26/2019 2:35:36 PM,01:46:42.5336000,62,00:00:00
H,New,32468,R.I,Yellow,5/26/2019 2:35:37 PM,01:46:43.5176000,62,00:00:00
H,New,32469,R.I,Yellow,5/26/2019 2:35:38 PM,01:46:44.5026000,62,00:00:00
H,New,32470,R.I,Yellow,5/26/2019 2:35:39 PM,01:46:45.4866000,62,00:00:00
H,New,32471,R.I,Yellow,5/26/2019 2:35:40 PM,01:46:46.7986000,62,00:00:00
H,New,32472,R.I,Yellow,5/26/2019 2:35:41 PM,01:46:47.7836000,62,00:00:00
H,New,32473,R.I,Yellow,5/26/2019 2:35:42 PM,01:46:48.7676000,62,00:00:00
H,New,32474,R.I,Yellow,5/26/2019 2:35:43 PM,01:46:49.7526000,62,00:00:00
H,New,32475,R.I,Yellow,5/26/2019 2:35:44 PM,01:46:50.7366000,62,00:00:00
H,New,32476,R.I,Yellow,5/26/2019 2:35:45 PM,01:46:51.7206000,62,00:00:00
H,New,32477,R.I,Yellow,5/26/2019 2:35:46 PM,01:46:52.7056000,62,00:00:00
H,New,32478,R.I,Yellow,5/26/2019 2:35:47 PM,01:46:53.6896000,62,00:00:00
H,New,32479,R.I,Yellow,5/26/2019 2:35:48 PM,01:46:54.6736000,62,00:00:00
H,New,32480,R.I,Yellow,5/26/2019 2:35:49 PM,01:46:55.6586000,62,00:00:00
H,New,32481,R.I,Yellow,5/26/2019 2:35:50 PM,01:46:56.6426000,62,00:00:00
H,New,32482,R.I,Yellow,5/26/2019 2:35:51 PM,01:46:57.6276000,62,00:00:00
H,New,32483,R.I,Yellow,5/26/2019 2:35:52 PM,01:46:58.6116000,62,00:00:00
H,New,32484,R.I,Yellow,5/26/2019 2:35:53 PM,01:46:59.5956000,62,00:00:00
H,New,32485,R.I,Yellow,5/26/2019 2:35:54 PM,01:47:00.5806000,62,00:00:00
H,New,32486,R.I,Yellow,5/26/2019 2:35:55 PM,01:47:01.5646000,62,00:00:00
H,New,32487,R.I,Yellow,5/26/2019 2:35:56 PM,01:47:02.5486000,62,00:00:00
H,New,32488,R.I,Yellow,5/26/2019 2:35:57 PM,01:47:03.5336000,62,00:00:00
H,New,32489,R.I,Yellow,5/26/2019 2:35:58 PM,01:47:04.5176000,61,00:00:00
H,New,32490,R.I,Yellow,5/26/2019 2:35:59 PM,01:47:05.5026000,61,00:00:00
H,New,32491,R.I,Yellow,5/26/2019 2:36:00 PM,01:47:06.4866000,61,00:00:00
H,New,32492,R.I,Yellow,5/26/2019 2:36:01 PM,01:47:07.7986000,61,00:00:00
H,New,32493,R.I,Yellow,5/26/2019 2:36:02 PM,01:47:08.7836000,61,00:00:00
H,New,32494,R.I,Yellow,5/26/2019 2:36:03 PM,01:47:09.7836000,61,00:00:00
H,New,32495,R.I,Yellow,5/26/2019 2:36:04 PM,01:47:10.7526000,61,00:00:00
H,New,32496,R.I,Yellow,5/26/2019 2:36:05 PM,01:47:11.7366000,61,00:00:00
H,New,32497,R.I,Yellow,5/26/2019 2:36:06 PM,01:47:12.7206000,61,00:00:00
H,New,32498,R.I,Yellow,5/26/2019 2:36:07 PM,01:47:13.7056000,61,00:00:00
H,New,32499,R.I,Yellow,5/26/2019 2:36:08 PM,01:47:14.6896000,61,00:00:00
H,New,32500,R.I,Yellow,5/26/2019 2:36:09 PM,01:47:15.6736000,61,00:00:00
H,New,32501,R.I,Yellow,5/26/2019 2:36:10 PM,01:47:16.6586000,61,00:00:00
H,New,32502,R.I,Yellow,5/26/2019 2:36:11 PM,01:47:17.6426000,61,00:00:00
H,New,32503,R.I,Yellow,5/26/2019 2:36:12 PM,01:47:18.6276000,61,00:00:00
H,New,32504,R.I,Yellow,5/26/2019 2:36:13 PM,01:47:19.6116000,61,00:00:00
H,New,32505,R.I,Yellow,5/26/2019 2:36:14 PM,01:47:20.5956000,61,00:00:00
H,New,32506,R.I,Yellow,5/26/2019 2:36:15 PM,01:47:21.5806000,61,00:00:00
H,New,32507,R.I,Yellow,5/26/2019 2:36:16 PM,01:47:22.5646000,61,00:00:00
H,New,32508,R.I,Yellow,5/26/2019 2:36:17 PM,01:47:23.5486000,61,00:00:00
H,New,32509,R.I,Yellow,5/26/2019 2:36:18 PM,01:47:24.5336000,61,00:00:00
H,New,32510,R.I,Yellow,5/26/2019 2:36:19 PM,01:47:25.5176000,61,00:00:00
H,New,32511,R.I,Yellow,5/26/2019 2:36:20 PM,01:47:26.5026000,61,00:00:00
H,New,32512,R.I,Yellow,5/26/2019 2:36:21 PM,01:47:27.4866000,61,00:00:00
H,New,32513,R.I,Yellow,5/26/2019 2:36:22 PM,01:47:28.7986000,61,00:00:00
H,New,32514,R.I,Yellow,5/26/2019 2:36:23 PM,01:47:29.7836000,61,00:00:00
H,New,32515,R.I,Yellow,5/26/2019 2:36:24 PM,01:47:30.7836000,61,00:00:00
H,New,32516,R.I,Yellow,5/26/2019 2:36:25 PM,01:47:31.7526000,61,00:00:00
H,New,32517,R.I,Yellow,5/26/2019 2:36:26 PM,01:47:32.7366000,61,00:00:00
H,New,32518,R.I,Yellow,5/26/2019 2:36:27 PM,01:47:33.7206000,61,00:00:00
H,New,32519,R.I,Yellow,5/26/2019 2:36:28 PM,01:47:34.7056000,61,00:00:00
H,New,32520,R.I,Yellow,5/26/2019 2:36:29 PM,01:47:35.6896000,61,00:00:00
H,New,32521,R.I,Yellow,5/26/2019 2:36:30 PM,01:47:36.6736000,61,00:00:00
H,New,32522,R.I,Yellow,5/26/2019 2:36:31 PM,01:47:37.6586000,61,00:00:00
H,New,32523,R.I,Yellow,5/26/2019 2:36:32 PM,01:47:38.6426000,61,00:00:00
H,New,32524,R.I,Yellow,5/26/2019 2:36:33 PM,01:47:39.6055000,61,00:00:00
H,New,32525,R.I,Yellow,5/26/2019 2:36:34 PM,01:47:40.5895000,61,00:00:00
H,New,32526,R.I,Yellow,5/26/2019 2:36:35 PM,01:47:41.5735000,61,00:00:00
H,New,32527,R.I,Yellow,5/26/2019 2:36:36 PM,01:47:42.5585000,61,00:00:00
H,New,32528,R.I,Yellow,5/26/2019 2:36:37 PM,01:47:43.5425000,61,00:00:00
H,New,32529,R.I,Yellow,5/26/2019 2:36:38 PM,01:47:44.5265000,61,00:00:00
H,New,32530,R.I,Yellow,5/26/2019 2:36:39 PM,01:47:45.5115000,61,00:00:00
H,New,32531,R.I,Yellow,5/26/2019 2:36:40 PM,01:47:46.4955000,61,00:00:00
H,New,32532,R.I,Yellow,5/26/2019 2:36:41 PM,01:47:47.4805000,61,00:00:00
H,New,32533,R.I,Yellow,5/26/2019 2:36:42 PM,01:47:48.7925000,61,00:00:00
H,New,32534,R.I,Yellow,5/26/2019 2:36:43 PM,01:47:49.7765000,61,00:00:00
H,New,32535,R.I,Yellow,5/26/2019 2:36:44 PM,01:47:50.7615000,61,00:00:00
H,New,32536,R.I,Yellow,5/26/2019 2:36:45 PM,01:47:51.7455000,61,00:00:00
H,New,32537,R.I,Yellow,5/26/2019 2:36:46 PM,01:47:52.7305000,61,00:00:00
H,New,32538,R.I,Yellow,5/26/2019 2:36:47 PM,01:47:53.7145000,61,00:00:00
H,New,32539,R.I,Yellow,5/26/2019 2:36:48 PM,01:47:54.6985000,61,00:00:00
H,New,32540,R.I,Yellow,5/26/2019 2:36:49 PM,01:47:55.6835000,61,00:00:00
H,New,32541,R.I,Yellow,5/26/2019 2:36:50 PM,01:47:56.6675000,61,00:00:00
H,New,32542,R.I,Yellow,5/26/2019 2:36:51 PM,01:47:57.6515000,61,00:00:00
H,New,32543,R.I,Yellow,5/26/2019 2:36:52 PM,01:47:58.6365000,61,00:00:00
H,New,32544,R.I,Yellow,5/26/2019 2:36:53 PM,01:47:59.6205000,61,00:00:00
H,New,32545,R.I,Yellow,5/26/2019 2:36:54 PM,01:48:00.6055000,61,00:00:00
H,New,32546,R.I,Yellow,5/26/2019 2:36:55 PM,01:48:01.5895000,61,00:00:00
H,New,32547,R.I,Yellow,5/26/2019 2:36:56 PM,01:48:02.5735000,61,00:00:00
H,New,32548,R.I,Yellow,5/26/2019 2:36:57 PM,01:48:03.5585000,61,00:00:00
H,New,32549,R.I,Yellow,5/26/2019 2:36:58 PM,01:48:04.5425000,61,00:00:00
H,New,32550,R.I,Yellow,5/26/2019 2:36:59 PM,01:48:05.5265000,61,00:00:00
H,New,32551,R.I,Yellow,5/26/2019 2:37:00 PM,01:48:06.5115000,61,00:00:00
H,New,32552,R.I,Yellow,5/26/2019 2:37:01 PM,01:48:07.4955000,61,00:00:00
H,New,32553,R.I,Yellow,5/26/2019 2:37:02 PM,01:48:08.4805000,61,00:00:00
H,New,32554,R.I,Yellow,5/26/2019 2:37:03 PM,01:48:09.7925000,61,00:00:00
H,New,32555,R.I,Yellow,5/26/2019 2:37:04 PM,01:48:10.7765000,61,00:00:00
H,New,32556,R.I,Yellow,5/26/2019 2:37:05 PM,01:48:11.7615000,61,00:00:00
H,New,32557,R.I,Yellow,5/26/2019 2:37:06 PM,01:48:12.7455000,61,00:00:00
H,New,32558,R.I,Yellow,5/26/2019 2:37:07 PM,01:48:13.7305000,61,00:00:00
H,New,32559,R.I,Yellow,5/26/2019 2:37:08 PM,01:48:14.7145000,61,00:00:00
H,New,32560,R.I,Yellow,5/26/2019 2:37:09 PM,01:48:15.6985000,61,00:00:00
H,New,32561,R.I,Yellow,5/26/2019 2:37:10 PM,01:48:16.6835000,61,00:00:00
H,New,32562,R.I,Yellow,5/26/2019 2:37:11 PM,01:48:17.6675000,60,00:00:00
H,New,32563,R.I,Yellow,5/26/2019 2:37:12 PM,01:48:18.6515000,60,00:00:00
H,New,32564,R.I,Yellow,5/26/2019 2:37:13 PM,01:48:19.6365000,60,00:00:00
H,New,32565,R.I,Yellow,5/26/2019 2:37:14 PM,01:48:20.6205000,60,00:00:00
H,New,32566,R.I,Yellow,5/26/2019 2:37:15 PM,01:48:21.6055000,60,00:00:00
H,New,32567,R.I,Yellow,5/26/2019 2:37:16 PM,01:48:22.5895000,60,00:00:00
H,New,32568,R.I,Yellow,5/26/2019 2:37:17 PM,01:48:23.5735000,60,00:00:00
H,New,32569,R.I,Yellow,5/26/2019 2:37:18 PM,01:48:24.5585000,60,00:00:00
H,New,32570,R.I,Yellow,5/26/2019 2:37:19 PM,01:48:25.5425000,60,00:00:00
H,New,32571,R.I,Yellow,5/26/2019 2:37:20 PM,01:48:26.5265000,60,00:00:00
H,New,32572,R.I,Yellow,5/26/2019 2:37:21 PM,01:48:27.5115000,60,00:00:00
H,New,32573,R.I,Yellow,5/26/2019 2:37:22 PM,01:48:28.4955000,60,00:00:00
H,New,32574,R.I,Yellow,5/26/2019 2:37:23 PM,01:48:29.4805000,60,00:00:00
H,New,32575,R.I,Yellow,5/26/2019 2:37:24 PM,01:48:30.7925000,60,00:00:00
H,New,32576,R.I,Yellow,5/26/2019 2:37:25 PM,01:48:31.7765000,60,00:00:00
H,New,32577,R.I,Yellow,5/26/2019 2:37:26 PM,01:48:32.7615000,60,00:00:00
H,New,32578,R.I,Yellow,5/26/2019 2:37:27 PM,01:48:33.7455000,60,00:00:00
H,New,32579,R.I,Yellow,5/26/2019 2:37:28 PM,01:48:34.7305000,60,00:00:00
H,New,32580,R.I,Yellow,5/26/2019 2:37:29 PM,01:48:35.7145000,60,00:00:00
H,New,32581,R.I,Yellow,5/26/2019 2:37:30 PM,01:48:36.6985000,60,00:00:00
H,New,32582,R.I,Yellow,5/26/2019 2:37:31 PM,01:48:37.6835000,60,00:00:00
H,New,32583,R.I,Yellow,5/26/2019 2:37:32 PM,01:48:38.6675000,60,00:00:00
H,New,32584,R.I,Yellow,5/26/2019 2:37:33 PM,01:48:39.6515000,60,00:00:00
H,New,32585,R.I,Yellow,5/26/2019 2:37:34 PM,01:48:40.6365000,60,00:00:00
H,New,32586,R.I,Yellow,5/26/2019 2:37:35 PM,01:48:41.6205000,60,00:00:00
H,New,32587,R.I,Yellow,5/26/2019 2:37:36 PM,01:48:42.6055000,60,00:00:00
H,New,32588,R.I,Yellow,5/26/2019 2:37:37 PM,01:48:43.5895000,60,00:00:00
H,New,32589,R.I,Yellow,5/26/2019 2:37:38 PM,01:48:44.5735000,60,00:00:00
H,New,32590,R.I,Yellow,5/26/2019 2:37:39 PM,01:48:45.5791000,60,00:00:00
H,New,32591,R.I,Yellow,5/26/2019 2:37:40 PM,01:48:46.5631000,60,00:00:00
H,New,32592,R.I,Yellow,5/26/2019 2:37:41 PM,01:48:47.5471000,60,00:00:00
H,New,32593,R.I,Yellow,5/26/2019 2:37:42 PM,01:48:48.5321000,60,00:00:00
H,New,32594,R.I,Yellow,5/26/2019 2:37:43 PM,01:48:49.5161000,60,00:00:00
H,New,32595,R.I,Yellow,5/26/2019 2:37:44 PM,01:48:50.5011000,60,00:00:00
H,New,32596,R.I,Yellow,5/26/2019 2:37:45 PM,01:48:51.4851000,60,00:00:00
H,New,32597,R.I,Yellow,5/26/2019 2:37:46 PM,01:48:52.4851000,60,00:00:00
H,New,32598,R.I,Yellow,5/26/2019 2:37:47 PM,01:48:53.7821000,60,00:00:00
H,New,32599,R.I,Yellow,5/26/2019 2:37:48 PM,01:48:54.7661000,60,00:00:00
H,New,32600,R.I,Yellow,5/26/2019 2:37:49 PM,01:48:55.7511000,60,00:00:00
H,New,32601,R.I,Yellow,5/26/2019 2:37:50 PM,01:48:56.7351000,60,00:00:00
H,New,32602,R.I,Yellow,5/26/2019 2:37:51 PM,01:48:57.7191000,60,00:00:00
H,New,32603,R.I,Yellow,5/26/2019 2:37:52 PM,01:48:58.7041000,60,00:00:00
H,New,32604,R.I,Yellow,5/26/2019 2:37:53 PM,01:48:59.6881000,60,00:00:00
H,New,32605,R.I,Yellow,5/26/2019 2:37:54 PM,01:49:00.6721000,60,00:00:00
H,New,32606,R.I,Yellow,5/26/2019 2:37:55 PM,01:49:01.6571000,60,00:00:00
H,New,32607,R.I,Yellow,5/26/2019 2:37:56 PM,01:49:02.6411000,60,00:00:00
H,New,32608,R.I,Yellow,5/26/2019 2:37:57 PM,01:49:03.6261000,60,00:00:00
H,New,32609,R.I,Yellow,5/26/2019 2:37:58 PM,01:49:04.6101000,60,00:00:00
H,New,32610,R.I,Yellow,5/26/2019 2:37:59 PM,01:49:05.5941000,60,00:00:00
H,New,32611,R.I,Yellow,5/26/2019 2:38:00 PM,01:49:06.5791000,60,00:00:00
H,New,32612,R.I,Yellow,5/26/2019 2:38:01 PM,01:49:07.5631000,60,00:00:00
H,New,32613,R.I,Yellow,5/26/2019 2:38:02 PM,01:49:08.5471000,60,00:00:00
H,New,32614,R.I,Yellow,5/26/2019 2:38:03 PM,01:49:09.5321000,60,00:00:00
H,New,32615,R.I,Yellow,5/26/2019 2:38:04 PM,01:49:10.5161000,60,00:00:00
H,New,32616,R.I,Yellow,5/26/2019 2:38:05 PM,01:49:11.5011000,60,00:00:00
H,New,32617,R.I,Yellow,5/26/2019 2:38:06 PM,01:49:12.4851000,60,00:00:00
H,New,32618,R.I,Yellow,5/26/2019 2:38:07 PM,01:49:13.7971000,60,00:00:00
H,New,32619,R.I,Yellow,5/26/2019 2:38:08 PM,01:49:14.7821000,60,00:00:00
H,New,32620,R.I,Yellow,5/26/2019 2:38:09 PM,01:49:15.7661000,60,00:00:00
H,New,32621,R.I,Yellow,5/26/2019 2:38:10 PM,01:49:16.7511000,60,00:00:00
H,New,32622,R.I,Yellow,5/26/2019 2:38:11 PM,01:49:17.7351000,60,00:00:00
H,New,32623,R.I,Yellow,5/26/2019 2:38:12 PM,01:49:18.7191000,60,00:00:00
H,New,32624,R.I,Yellow,5/26/2019 2:38:13 PM,01:49:19.7041000,60,00:00:00
H,New,32625,R.I,Yellow,5/26/2019 2:38:14 PM,01:49:20.6881000,60,00:00:00
H,New,32626,R.I,Yellow,5/26/2019 2:38:15 PM,01:49:21.6721000,60,00:00:00
